Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,Gender,Country,Clicked on Ad,hour,weekday,month
-1.3493392873625305,35,0.0345654536025172,1.4482341852015546,0.1852411203592838,0,0.9484638662586852,1,3,1,6
-0.4318900745949765,21,0.5343055321180918,-0.5073340874554563,-0.5634824609722282,0,-0.2000006803068412,0,15,6,1
1.2992302651100738,41,0.2941224269635959,0.2452032711318336,0.5841512251670566,1,-0.23104026264645,1,11,4,5
-0.1555729626302867,40,-1.0257332622998818,-0.9134886904950804,0.0563624711136956,0,-0.7742329535896043,1,1,4,7
1.2992302651100738,22,-0.1982953941769477,0.0666226284202015,0.4798208900634853,1,1.289899271994382,0,23,1,5
-0.2816346865220114,33,-0.3700536332710094,-1.3963178356043089,-1.3735768276587823,1,-1.4726235562308028,1,6,3,3
-1.1035825933109855,39,-0.4282663768685603,1.98103651427947,-1.3797139061942865,0,0.3587118018061175,1,6,1,3
-1.2691181903405238,31,0.4490510943147563,0.7206834185986077,0.1791040418237796,1,-0.5414360860425382,0,14,2,3
0.5963406531077292,31,-1.047431174440454,0.7206834185986077,-1.0974082935610934,0,-0.5103965037029293,1,6,6,1
1.743629675597064,55,-1.1934016397650102,0.2452032711318336,0.3693534764244097,0,1.3830180190132084,1,9,3,4
-0.3860494477252584,35,1.5125981552843693,1.4482341852015546,0.9155534660842832,0,0.4518305488249439,0,6,5,6
-1.2493812537716171,37,0.9993695080538744,-0.9414148815364062,1.6888253615578122,0,-0.8363121182688219,0,1,5,5
-1.15706332465899,37,-0.1733544534095338,0.9705493384420444,1.093528743613905,0,-1.332945435702563,1,17,4,6
-0.6636399104363294,36,-1.6271426680126868,-1.6824388104838517,0.1422815706107544,1,-1.441583973891194,0,4,2,4
0.4040646904041894,33,-0.9437772960015514,0.6435189433528412,-1.1649161574516396,1,1.6158148865602746,0,11,5,7
-0.9584206082235448,29,-0.0412181254240697,1.2155159265238444,1.1487624504334428,0,-0.4172777566841029,1,21,3,5
1.2992302651100738,43,-0.1071518594245416,-1.3833346064359735,0.8541826807292413,0,-1.255346479853541,1,21,6,4
0.1137407202293076,32,0.2823708152673139,0.0286528072675222,-1.4533588486203368,1,0.0638357695798337,0,20,3,3
-1.5982793582800272,46,-1.0257332622998818,1.2583850794381597,-0.618716167791766,0,-1.2087871063441278,1,8,0,4
-0.6432662984942324,29,0.1624790089497523,0.7422404783498067,-1.6374712046854627,0,-1.0535891946460836,0,22,6,6
-0.5617718507258446,42,0.4967069063167333,0.5310792794232948,1.6458658118092828,1,-0.7897527447594087,1,16,0,2
-0.8864762910530148,52,-1.620630028557144,0.2111529153884638,-1.4533588486203368,1,-0.8207923270990175,1,8,1,7
0.2614494068095102,34,0.4414075720429682,-0.2305218429230218,-1.3919880632652948,1,0.4673503399947483,0,8,5,2
-0.3357520932432066,46,-1.0257332622998818,1.8551236880054245,-1.5454150266529,0,-1.2087871063441278,0,14,2,4
0.9535155374676164,31,0.1676101334000901,0.7206834185986077,-0.7353206599663458,0,-0.8363121182688219,0,14,1,6
-0.2338840335327217,34,-1.0033586432491186,-0.2305218429230218,-1.3919880632652948,1,0.4673503399947483,0,14,0,2
-0.3656758357831614,42,0.4967069063167333,1.4482341852015546,-0.0418307854543714,0,0.187994098938269,0,11,2,4
0.5364931680278195,45,0.4281065977240263,1.2243347236947888,0.9462388587618042,0,-1.1156683593253014,1,14,4,4
0.672741697890593,30,0.2964365975083236,1.6451873220193216,-1.269246492555211,1,-1.1622277328347146,0,10,6,5
-0.0282378879921807,28,-1.0765280525957075,0.8603143738052342,1.0137467226523504,1,-1.2398266886837366,0,3,4,7
-0.3860494477252584,35,-0.8339654606290581,1.0638816085012102,0.1852411203592838,1,-0.2155204714766456,0,13,4,3
-0.1663964439745258,33,-0.7594585867832024,-1.0308276861862633,-1.23856109987769,1,1.6158148865602746,1,6,3,3
-0.3739526156346385,22,-2.455371166768066,-1.0175994904298455,-0.5634824609722282,0,-1.1156683593253014,0,4,6,7
0.4040646904041894,33,-0.3700536332710094,0.6496431080548862,-0.7291835814308416,1,1.6158148865602746,1,17,5,2
-0.1371093768077614,40,0.9569549467670808,1.3480428506760982,1.0137467226523504,1,-0.4483173390237117,0,13,4,3
1.251479612120784,49,-1.134844846526251,0.4394617754807013,1.093528743613905,1,0.4983899223343572,1,20,0,4
0.1137407202293076,45,0.4490510943147563,0.2452032711318336,-0.9194330160314717,1,1.4140576013528172,1,16,4,2
0.6701949963978304,39,0.3276296721530586,1.181710537368556,-1.4656330056913454,1,-0.2155204714766456,0,15,3,4
-0.5082911193778402,37,-2.281299516620759,-1.6770495455460517,0.3079826910693677,1,-1.1932673151743234,0,3,4,7
-1.2691181903405238,28,1.0121995976541638,-1.4026869668944355,-0.9378442516379842,0,-1.4260641827213894,0,14,1,6
1.2992302651100738,43,-1.620630028557144,0.507072553791278,0.1729669632882754,1,1.4140576013528172,1,21,6,4
-1.15706332465899,37,-2.281299516620759,0.4394617754807013,-1.299931885232732,0,-1.332945435702563,0,16,1,1
-0.8680127052304896,40,0.7154677947385131,1.0834789355477537,-1.306068963768236,0,-1.4571037650609984,1,16,2,7
-0.7795148283570059,45,1.1737692585212731,1.8276874301402632,1.1671736860399553,0,0.8243055369002498,0,11,2,4
-0.4930109104212674,28,1.2545692787844631,1.0788245703741997,-0.1891206703064722,1,0.1569545165986602,0,5,3,3
0.7281324553581685,26,0.2065864767492456,-1.128569354830901,-1.3367543564457571,0,-1.3174256445327586,0,13,6,5
-0.4828241044502191,31,0.1676101334000901,1.5405865889083927,-1.520866712510883,1,-0.8363121182688219,0,21,3,6
-0.9584206082235448,50,-0.3050920483671081,-1.358103047863548,0.8541826807292413,0,-1.255346479853541,1,18,0,4
-1.7421679926210871,34,-1.502488850104891,0.2287905097303534,-1.3919880632652948,1,-0.6966339977405823,1,18,1,4
-0.3860494477252584,39,-1.2637389053763557,0.7878042637330211,0.0195399999006705,1,0.3897513841457263,1,9,4,1
1.2992302651100738,55,0.2957750804277664,0.2452032711318336,-0.2811768483390351,1,0.6225482516927925,1,9,3,4
-0.3357520932432066,46,1.190297312145942,0.5082973867316872,0.4307242617794517,1,-0.1379215156276235,0,21,6,6
-0.4261599962362619,29,-0.0412181254240697,0.9639352405638354,-1.4349476130138243,1,1.4761367660320348,0,0,3,1
0.8841179217898485,39,-0.4282663768685603,1.98103651427947,-1.3797139061942865,0,0.3587118018061175,1,22,6,5
-1.074932201517412,25,-0.2633625483968047,1.550140285843583,0.3877647120309223,1,1.5382159307112526,0,2,3,4
0.7338625337168835,33,1.56165750754452,-1.3963178356043089,-0.5512083039012199,0,-1.0225496123064748,0,9,3,1
-0.4318900745949765,50,-1.090482189588908,1.2013078644150996,-0.7291835814308416,1,-0.1534413067974279,1,21,6,4
-0.3860494477252584,36,-2.7042063988820426,-1.530804492461217,1.3267377279630646,1,0.4518305488249439,1,16,6,1
-1.15706332465899,37,0.9276066769313854,0.3042402188595474,0.3386680837468888,0,0.9484638662586852,1,19,2,2
0.822997085963558,42,0.4967069063167333,1.4901234717635423,-0.3670959478360939,0,-0.7897527447594087,1,11,2,4
-1.15706332465899,37,-0.069504626168354,1.2926804017696116,-1.4226734559428158,0,-0.8363121182688219,0,8,4,2
-0.7374942537264312,29,1.1957534989504457,-1.413220530181953,0.5596029110250399,0,1.5071763483716436,0,16,1,1
-0.7374942537264312,40,0.2549136792210416,-0.9134886904950804,1.5476725552412156,0,-1.0380694034762792,1,9,5,6
-0.7304908246213353,36,-1.6271426680126868,-0.8875222321584096,-1.6251970476144544,1,-0.1689610979672323,1,16,6,1
0.7809765113329833,33,-0.7594585867832024,0.4659181669935361,-0.0234195498478588,0,-1.1156683593253014,1,21,3,5
-1.4238303060258224,29,-0.0412181254240697,-0.4700991660670224,-0.182983591770968,0,-0.9449506564574528,0,0,3,1
-0.3860494477252584,54,-0.0596479457189038,0.1090018481583527,1.6765512044868038,0,1.1347013602963378,1,23,5,1
0.8255437874563196,27,0.9752997040159648,0.8982841949579128,-0.1400240420224386,0,-0.6655944154009734,0,1,0,7
1.420198586016275,41,0.2941224269635959,1.221885057813971,-0.5941678536497492,1,1.4140576013528172,0,9,4,1
0.4040646904041894,33,0.2132745587370601,1.2155159265238444,1.1487624504334428,1,-1.332945435702563,1,22,3,7
-0.3357520932432066,46,0.3791505363053863,1.8551236880054245,0.5596029110250399,1,-1.332945435702563,0,2,0,1
1.1865387240553502,37,-2.281299516620759,0.0800957907647008,-1.3797139061942865,0,0.3742315929759219,1,22,6,5
-0.0282378879921807,36,-0.2541066257093763,-1.530804492461217,0.9216905446197876,1,0.5139097135041616,0,8,0,6
-0.8864762910530148,32,1.1778036772720433,0.0286528072675222,-1.4533588486203368,1,1.21230031614536,0,3,5,1
1.6793254629048209,38,0.8043024753865633,0.7160290534250535,-1.2017386286646647,1,1.6623742600696878,1,19,4,1
-0.1320159738222368,34,0.4414075720429682,0.6293108812440965,-0.5512083039012199,0,1.4295773925226216,1,20,3,2
-1.376716328409723,34,0.4414075720429682,-0.4340890776189978,-1.3919880632652948,0,-1.100148568155497,1,4,2,4
-1.8039255038205688,25,-0.2508187870851144,-1.7610730852581091,1.4740276128151653,1,-0.2155204714766456,0,17,4,7
1.743629675597064,49,0.8043024753865633,0.2452032711318336,0.7130298744126448,1,1.3054190631641864,1,8,4,6
1.4221086121358464,36,1.2621801429225377,-0.8875222321584096,0.4368613403149559,1,-0.0292829774389927,0,8,0,6
-0.5719586566968933,32,1.1778036772720433,-1.4570695494485957,1.0751175080073925,1,1.0105430309379029,1,21,2,4
0.9025815076123742,45,1.221202539519114,-0.5073340874554563,-0.5634824609722282,1,1.4140576013528172,1,1,6,7
1.2686698471969289,45,-0.6271559301632462,-0.0703136943175247,0.9462388587618042,0,-1.1156683593253014,1,0,3,6
-0.1663964439745258,50,-0.7594585867832024,-1.3380157876408405,-0.5634824609722282,0,0.6535878340324013,1,3,4,6
1.5532637390130957,35,-0.2167685054862389,-0.8319148166638415,1.3267377279630646,1,0.3742315929759219,1,10,4,3
-1.2691181903405238,28,1.3099969671186338,0.6623813706351394,0.3448051622823929,0,-1.4571037650609984,0,2,6,3
-1.3493392873625305,35,-2.154686970181669,1.4482341852015546,0.1852411203592838,0,1.4916565572018392,0,1,0,7
0.0112359851456323,38,0.2957750804277664,-0.1866728236563798,0.4736838115279811,0,0.0483159784100293,1,19,4,1
-0.1371093768077614,30,0.2964365975083236,1.0335057515790669,1.1671736860399553,0,0.8243055369002498,0,10,2,6
1.1617083845009195,30,0.2964365975083236,-1.6121333997043747,-1.146504921845127,1,-1.1622277328347146,0,13,4,3
-1.4238303060258224,29,-0.0412181254240697,-0.4700991660670224,1.6888253615578122,0,1.4761367660320348,1,19,2,2
-1.099125865698652,32,0.1101401724716378,-0.1205318448742933,-1.5761004193304209,0,0.0172763960704205,0,22,3,4
-0.4605404663885505,37,-0.069504626168354,1.98103651427947,1.6888253615578122,0,1.4761367660320348,1,14,0,6
-0.0282378879921807,45,0.4816036587117273,-0.9923679318574202,-0.9194330160314717,1,1.2433398984849688,1,17,6,7
-0.1320159738222368,33,-1.3079823221510725,-1.5285997931684812,1.2039961572529805,0,-0.4172777566841029,1,21,3,5
1.1419714479320129,23,0.6691722319802533,-0.7581798736512192,1.2837781782145352,0,-0.7897527447594087,1,14,3,1
-1.570265641859644,32,0.1101401724716378,1.0335057515790669,-0.680086953146808,0,-1.2863860621931498,0,22,3,4
-0.3860494477252584,35,0.023699408973893,1.4482341852015546,-0.0970644922739092,0,0.3276722194665086,1,14,0,6
-1.376716328409723,23,-2.1444216833150667,-0.1210217780504572,-1.4226734559428158,0,-0.5103965037029293,0,7,6,3
0.1965085187440763,25,-0.2633625483968047,-0.0360183719860726,-1.177190314522648,0,0.0483159784100293,0,2,3,4
-0.6432662984942324,45,1.5895665410224018,-1.300290933076243,-1.5638262622594123,0,1.2433398984849688,1,12,5,3
1.6793254629048209,44,-0.2468641149399235,-1.3992574346612905,-0.5021116756171863,0,-0.8983912829480396,0,22,1,3
0.5676902613141552,28,1.441112538552699,1.2926804017696116,-0.3057251624810519,0,-0.9449506564574528,1,20,2,1
1.245112858388879,29,0.1624790089497523,0.948992278690846,-0.6371274033982787,0,0.4052711753155307,0,3,1,1
1.1381513956928706,25,-0.2508187870851144,1.550140285843583,-0.3241363980875645,1,0.0017566049006161,0,6,4,3
-1.2493812537716171,37,0.9993695080538744,0.583747095860882,0.7682635812321825,0,-1.0535891946460836,0,22,4,1
1.2992302651100738,41,0.2941224269635959,-1.2581566799261736,0.9155534660842832,0,-1.0846287769856924,1,15,5,2
-1.1035825933109855,39,-1.2081213441717595,-1.3059251646021246,-1.3244801993747488,0,1.0415826132775114,0,20,0,3
-0.3860494477252584,24,0.2823708152673139,0.1090018481583527,1.375834356247098,1,1.1191815691265334,0,10,1,7
0.2499892500920811,39,0.4164643528011088,1.0900930334259626,-0.0725161781318924,1,1.181260733805751,0,16,6,1
-0.2338840335327217,49,-0.6335333801350473,-0.2305218429230218,1.4433422201376442,1,-1.2863860621931498,0,0,4,3
-0.5719586566968933,35,-2.154686970181669,1.4482341852015546,0.5411916754185273,0,-0.2155204714766456,0,1,0,7
-0.7374942537264312,40,1.5120604353153284,-1.1052975289631304,1.2224073928594932,1,-0.23104026264645,0,8,0,6
0.2168821306861728,34,0.4414075720429682,-0.4340890776189978,-1.3919880632652948,0,1.4295773925226216,1,18,1,4
1.1865387240553502,52,-1.5206862660063267,-1.1486566150536086,-1.0667229008835724,1,-0.8207923270990175,1,2,3,6
0.5587768060894878,34,0.4414075720429682,-0.4340890776189978,-1.3919880632652948,0,-1.100148568155497,1,9,5,2
0.5555934292235353,27,-1.1225745021479712,0.6405793442958595,1.6704141259512997,1,-0.6655944154009734,0,21,2,3
0.672741697890593,40,-0.9676807714049688,-1.405626565951417,1.7195107542353332,0,-1.0225496123064748,0,7,0,5
-0.7374942537264312,36,-1.866484256605464,-0.9134886904950804,-0.0479678639898756,0,0.4052711753155307,0,5,2,7
-1.2493812537716171,37,-0.069504626168354,0.0800957907647008,0.4920950471344937,0,-1.2087871063441278,0,19,2,2
1.1368780449464888,38,0.8043024753865633,-1.3647171457417564,1.216270314323989,1,1.6623742600696878,1,7,5,2
1.0846706643448658,32,0.1101401724716378,-0.1205318448742933,-0.680086953146808,0,-0.2000006803068412,1,21,3,6
-0.6636399104363294,36,-1.866484256605464,-0.8875222321584096,1.461753455744157,0,1.4761367660320348,1,7,5,3
1.1368780449464888,41,0.2941224269635959,2.0089627053207946,-0.7660060526438668,0,-0.2155204714766456,0,20,1,7
0.5555934292235353,54,1.4487484659096708,-1.4800964087282846,-0.6616757175402954,1,0.1259149342590513,1,5,4,1
0.2811863433784167,33,1.8238924478700589,0.91690165565213,1.0873916650784008,0,-0.1689610979672323,0,20,4,6
-0.0282378879921807,31,0.1676101334000901,0.7206834185986077,-0.7353206599663458,0,1.0881419867869246,0,9,0,7
0.3754142986106154,28,1.3099969671186338,0.6623813706351394,-0.3057251624810519,0,-0.8363121182688219,0,21,4,5
1.4036450263133209,38,0.2957750804277664,-1.149391514817854,-1.2017386286646647,1,1.6623742600696878,1,7,5,2
0.672741697890593,33,0.2957750804277664,0.3446597058930446,-0.3179993195520603,1,1.181260733805751,1,17,5,2
1.1865387240553502,49,-0.6335333801350473,-1.56656961432116,1.093528743613905,0,-0.6811142065707778,1,4,2,4
1.5532637390130957,35,-2.154686970181669,-1.6824388104838517,0.1852411203592838,0,-1.4571037650609984,1,2,2,6
0.5676902613141552,31,0.3236309495019292,0.7206834185986077,0.5596029110250399,0,1.445097183692426,0,22,4,2
-0.4261599962362619,33,0.1527210623929223,0.6496431080548862,-1.3735768276587823,1,-1.4726235562308028,1,22,3,7
-0.3860494477252584,39,-1.2081213441717595,1.98103651427947,1.6888253615578122,0,0.3276722194665086,1,8,4,2
1.1381513956928706,25,-0.2633625483968047,1.550140285843583,-0.7414577385018499,1,-0.4793569213633205,0,13,4,3
-1.15706332465899,37,-2.281299516620759,0.0800957907647008,0.4920950471344937,0,-1.0535891946460836,0,22,4,1
-0.3357520932432066,40,0.6604183331622254,-1.48083130849253,0.3816276334954181,1,-0.650074624231169,1,6,2,3
0.9617923173190932,36,-1.866484256605464,1.0900930334259626,-0.3057251624810519,0,-0.9604704476272572,0,19,4,2
1.0630237016563877,34,-1.047362060715619,-0.4340890776189978,-1.3919880632652948,0,1.4295773925226216,0,0,4,3
-1.15706332465899,37,0.5466829647952911,0.0800957907647008,-1.299931885232732,1,0.3742315929759219,0,21,2,3
-1.376716328409723,34,-2.5352635947106283,-0.2305218429230218,-1.3919880632652948,0,1.4295773925226216,0,0,4,3
-0.1466595074056192,38,-1.134844846526251,0.4394617754807013,-1.299931885232732,0,-1.0535891946460836,0,20,0,4
-1.376716328409723,23,-1.0510600247399973,1.1052809618870345,-1.4226734559428158,0,-0.7897527447594087,1,14,3,1
-1.2691181903405238,28,-0.1877977029169465,-1.4026869668944355,0.2404748271788216,1,0.1569545165986602,0,22,4,4
0.2837330448711792,28,0.4157747345357293,1.2926804017696116,-0.3057251624810519,0,0.1259149342590513,1,14,0,6
1.4685859143787554,36,1.6731151609578483,-0.9134886904950804,1.3021894138210477,0,-0.308639218495472,1,14,4,5
-1.1500598955538943,39,1.600270813965425,1.4482341852015546,-1.4656330056913454,0,0.9329440750888806,0,4,3,5
-1.2493812537716171,37,-0.069504626168354,-1.186626436206288,-1.4226734559428158,0,-1.332945435702563,1,7,6,6
-0.6636399104363294,36,0.5799471727106114,-1.3059251646021246,1.461753455744157,0,-0.7121537889103867,1,16,6,1
0.6479113583361623,39,-1.2637389053763557,0.3184482809682921,-0.1891206703064722,1,-1.4260641827213894,0,3,4,7
1.4685859143787554,26,0.5334503447097021,-1.128569354830901,-1.0974082935610934,0,-1.4571037650609984,1,13,1,5
-1.15706332465899,37,1.6105885057442642,0.0800957907647008,1.6888253615578122,0,-1.332945435702563,1,19,2,2
0.5893372240026334,31,-2.02871923201054,0.9705493384420444,1.5722208693832325,0,-0.7897527447594087,1,21,4,5
1.1865387240553502,37,0.9993695080538744,-0.0049076152996837,1.6888253615578122,0,-1.0535891946460836,0,21,2,7
-0.5719586566968933,32,0.1101401724716378,0.0286528072675222,-0.6432644819337828,1,-0.5259162948727337,0,2,0,1
0.5161195560857221,35,0.9544524223348928,1.1951836997130547,0.1852411203592838,1,-0.2155204714766456,0,13,2,6
1.1973622053995894,33,-0.0940043023849026,-1.5832273423107222,-1.6620195188274796,1,1.6158148865602746,0,6,3,3
0.6931153098326895,31,0.9398625909715128,-1.3059251646021246,-0.8519251521409256,0,0.3431920106363131,0,13,2,6
-0.6235293619253264,49,-1.134844846526251,0.4394617754807013,-0.2382172985905057,1,-1.4726235562308028,1,18,1,4
1.2935001867513596,22,0.7181958881407648,-1.0175994904298455,-1.1833273930581525,0,1.5692555130508614,0,7,4,1
-1.368439548558246,26,0.7181958881407648,-0.9134886904950804,0.5902883037025608,0,1.5071763483716436,0,18,1,3
0.2538093023312244,41,-1.0765280525957075,-0.5210522163880372,-1.146504921845127,0,0.8243055369002498,0,20,1,1
-0.350395626826589,33,-0.7594585867832024,0.4659181669935361,-0.8089656023923961,0,-0.2000006803068412,1,20,5,2
-0.8864762910530148,40,1.5120604353153284,1.0834789355477537,1.2224073928594932,1,-0.23104026264645,0,8,0,6
1.090400742703581,36,1.5120604353153284,0.8960794956651772,-0.6616757175402954,1,1.026062822107707,0,8,0,6
-0.3357520932432066,19,0.3791505363053863,-0.3613340009587032,0.2895714554628552,1,1.181260733805751,0,15,2,2
1.2992302651100738,35,-0.2468641149399235,2.0089627053207946,-0.0479678639898756,0,-1.3950246003817806,0,16,4,4
-1.15706332465899,37,-2.281299516620759,-1.6770495455460517,-0.0725161781318924,1,0.1259149342590513,1,14,0,6
-0.350395626826589,26,-0.0484021553494316,-1.128569354830901,1.2224073928594932,1,0.187994098938269,0,19,4,1
-1.2691181903405238,28,-1.649742856033514,0.9705493384420444,1.0137467226523504,0,-0.5103965037029293,0,12,2,5
-0.1371093768077614,32,0.1101401724716378,-0.1205318448742933,-1.269246492555211,1,-1.1622277328347146,0,10,6,5
1.0846706643448658,46,-1.5206862660063267,1.0834789355477537,-0.618716167791766,1,1.2433398984849688,1,18,6,5
-0.8864762910530148,36,-0.2541066257093763,-1.2581566799261736,-0.1891206703064722,1,1.4140576013528172,1,23,1,5
-0.3860494477252584,35,1.5125981552843693,1.1716669072572024,0.9155534660842832,1,-0.5259162948727337,1,2,1,1
0.8586509068622278,33,-0.5396587140144626,0.6435189433528412,-0.7291835814308416,1,1.6158148865602746,0,4,2,3
1.345070891979793,35,1.5125981552843693,1.1951836997130547,0.3632163978889055,1,0.3742315929759219,1,16,3,2
-0.7928850111940071,30,0.3572369285840126,-0.1205318448742933,1.1671736860399553,0,1.631334677730079,0,10,6,5
-0.3357520932432066,19,-1.0257332622998818,0.3806697943410692,-1.306068963768236,0,-0.6655944154009734,1,23,6,2
1.1368780449464888,25,-0.2508187870851144,1.550140285843583,0.7253040314836532,0,0.3587118018061175,1,0,4,6
0.8943047277608968,51,-0.9437772960015514,-1.6121333997043747,-0.7905543667858835,1,0.9174242839190762,0,10,6,5
1.4036450263133209,44,0.8043024753865633,0.2452032711318336,-0.8457880736054213,0,0.6380680428625969,1,19,3,4
-0.903029850755969,27,0.9752997040159648,-1.3963178356043089,-0.6616757175402954,0,1.4916565572018392,0,1,5,5
1.5532637390130957,32,0.1101401724716378,0.0286528072675222,-1.4533588486203368,1,-0.4483173390237117,0,20,3,3
-1.8039255038205688,45,1.5895665410224018,-0.0703136943175247,0.9462388587618042,0,1.2743794808245776,1,12,5,3
1.2935001867513596,22,-0.1240976333641422,-1.203529130783932,0.1238703350042418,0,0.9639836574284896,0,22,1,7
0.4594554478717649,42,0.4967069063167333,1.4482341852015546,-0.3670959478360939,0,-0.7897527447594087,1,11,2,4
-0.3860494477252584,35,-0.8339654606290581,1.0638816085012102,1.3267377279630646,1,0.3276722194665086,1,13,4,3
1.4845027987085186,24,-0.130719639593049,0.0286528072675222,-1.4533588486203368,1,-1.441583973891194,0,13,4,3
-0.3357520932432066,60,1.190297312145942,1.0009251953641878,0.5596029110250399,0,-1.2087871063441278,1,20,2,3
1.539256880802904,38,1.2175752082025333,0.4943342912110248,-1.6374712046854627,0,-0.5414360860425382,1,14,3,5
1.6793254629048209,41,0.8243477340629649,1.4482341852015546,1.5844950264542408,0,-0.8207923270990175,1,14,3,5
-0.1555729626302867,40,0.2749847606078207,1.6451873220193216,1.7379219898418456,1,-1.1622277328347146,1,13,4,3
-1.15706332465899,27,-1.1225745021479712,-1.1381230517660916,-1.306068963768236,1,1.708933633579101,0,21,2,3
0.2538093023312244,30,0.3572369285840126,1.0335057515790669,1.1671736860399553,0,0.8243055369002498,0,20,1,1
-0.7024771082009517,31,0.5387470383030502,1.4482341852015546,0.1852411203592838,1,-0.2155204714766456,0,23,0,7
-1.3493392873625305,40,-1.2081213441717595,-0.9134886904950804,-0.0356937069188672,0,-0.7121537889103867,1,20,2,2
-1.368439548558246,25,0.4490510943147563,-0.2996024207620893,1.2960523352855435,1,0.0017566049006161,0,6,4,3
0.8758411419383719,30,0.2964365975083236,-1.6121333997043747,-1.4533588486203368,1,-1.1622277328347146,0,10,6,5
0.9496954852284732,33,-0.7442869849448436,-1.3963178356043089,-0.7291835814308416,1,0.4518305488249439,0,1,1,6
-1.2691181903405238,28,1.3099969671186338,0.6623813706351394,-0.1461611205579428,0,1.6934138424092966,0,18,0,5
0.9643390188118556,28,1.3099969671186338,0.9705493384420444,0.8357714451227287,0,-1.332945435702563,1,12,2,5
0.8758411419383719,26,-1.7246765640920831,-0.9044249267360538,1.0137467226523504,1,-1.1622277328347146,0,10,6,5
1.6793254629048209,44,-0.4282663768685603,0.2452032711318336,1.4556163772086528,0,-1.3950246003817806,0,13,6,5
